IDOC_NUMBER,MESTYP,DIRECTION,PARTNER_SYSTEM,STATUS_CODE,STATUS_DESC,ROOT_CAUSE,RESOLUTION,TIMESTAMP,RESOLVED_FLAG
0600000174,DEBMAS,INBOUND,B2B_VAN_SPS,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-06-03 09:49:33.911522,True
0600000216,WMMBXY,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-03 12:31:33.911522,True
0600000152,WMMBXY,INBOUND,WMS_MANHATTAN,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-06-03 19:18:33.911522,True
0600000031,DESADV,OUTBOUND,LEGACY_MAINFRAME,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-03 22:14:33.911522,True
0600000663,CREMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-04 05:13:33.911522,True
0600000348,MATMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-04 08:10:33.911522,True
0600000046,ORDRSP,OUTBOUND,WMS_MANHATTAN,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-06-04 09:43:33.911522,True
0600000166,DEBMAS,OUTBOUND,3PL_PROVIDER,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-04 10:07:33.911522,True
0600000056,ORDRSP,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-04 13:19:33.911522,True
0600000167,ORDRSP,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-04 18:21:33.911522,True
0600000737,DEBMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-04 19:32:33.911522,True
0600000332,ORDRSP,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-04 19:50:33.911522,True
0600000243,DEBMAS,INBOUND,3PL_PROVIDER,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-05 04:25:33.911522,False
0600000681,MATMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-05 04:55:33.911522,True
0600000770,ORDRSP,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-05 10:34:33.911522,True
0600000293,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-05 20:26:33.911522,True
0600000200,ORDERS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-05 22:04:33.911522,True
0600000492,WMMBXY,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-06 09:53:33.911522,True
0600000337,ORDRSP,OUTBOUND,EDI_GATEWAY,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-06 15:31:33.911522,True
0600000381,CREMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-06 19:34:33.911522,True
0600000130,DEBMAS,INBOUND,3PL_PROVIDER,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-06-07 00:03:33.911522,True
0600000666,CREMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-07 00:18:33.911522,True
0600000017,INVOIC,INBOUND,BTP_INTEGRATION_SUITE,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-07 12:24:33.911522,True
0600000539,MATMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-07 15:59:33.911522,True
0600000455,INVOIC,INBOUND,EDI_GATEWAY,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-06-07 16:42:33.911522,True
0600000354,WMMBXY,OUTBOUND,LEGACY_MAINFRAME,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-07 17:07:33.911522,True
0600000049,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-07 22:20:33.911522,True
0600000441,CREMAS,OUTBOUND,WMS_MANHATTAN,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-08 04:09:33.911522,True
0600000178,DEBMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-08 04:45:33.911522,True
0600000384,ORDRSP,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-08 16:02:33.911522,True
0600000690,DEBMAS,INBOUND,3PL_PROVIDER,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-06-08 16:24:33.911522,True
0600000314,DESADV,INBOUND,WMS_MANHATTAN,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-08 18:55:33.911522,True
0600000103,ORDRSP,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-09 01:22:33.911522,True
0600000378,MATMAS,INBOUND,CRM_SFDC,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-06-09 04:47:33.911522,True
0600000540,MATMAS,OUTBOUND,B2B_VAN_SPS,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-09 09:30:33.911522,False
0600000387,MATMAS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-09 10:20:33.911522,True
0600000132,DEBMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-09 10:39:33.911522,True
0600000622,INVOIC,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-09 15:43:33.911522,True
0600000125,ORDRSP,INBOUND,EDI_GATEWAY,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-09 21:07:33.911522,True
0600000760,WMMBXY,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-09 22:00:33.911522,True
0600000321,DEBMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-10 00:30:33.911522,True
0600000268,ORDRSP,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-10 11:31:33.911522,True
0600000077,DESADV,INBOUND,LEGACY_MAINFRAME,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-10 13:33:33.911522,True
0600000765,WMMBXY,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-10 17:02:33.911522,True
0600000706,CREMAS,INBOUND,CRM_SFDC,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-10 18:12:33.911522,False
0600000674,CREMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-10 23:58:33.911522,True
0600000669,INVOIC,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-11 05:24:33.911522,True
0600000493,CREMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-11 07:47:33.911522,True
0600000033,DEBMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-11 14:24:33.911522,True
0600000642,MATMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-11 17:16:33.911522,True
0600000721,WMMBXY,INBOUND,EDI_GATEWAY,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-06-11 18:59:33.911522,True
0600000296,DESADV,INBOUND,LEGACY_MAINFRAME,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-11 20:42:33.911522,True
0600000769,CREMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-12 02:06:33.911522,True
0600000267,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-12 12:33:33.911522,True
0600000193,ORDERS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-06-12 16:08:33.911522,True
0600000100,DESADV,OUTBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-12 16:09:33.911522,True
0600000199,WMMBXY,OUTBOUND,LEGACY_MAINFRAME,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-12 17:30:33.911522,True
0600000476,CREMAS,OUTBOUND,LEGACY_MAINFRAME,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-12 22:00:33.911522,True
0600000069,WMMBXY,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-13 07:51:33.911522,True
0600000744,WMMBXY,OUTBOUND,B2B_VAN_SPS,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-13 12:20:33.911522,False
0600000529,CREMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-13 12:44:33.911522,True
0600000177,MATMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-13 13:23:33.911522,True
0600000552,MATMAS,OUTBOUND,3PL_PROVIDER,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-13 18:51:33.911522,True
0600000762,INVOIC,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-14 00:32:33.911522,True
0600000450,ORDERS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-14 11:28:33.911522,True
0600000711,WMMBXY,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-06-15 14:36:33.911522,True
0600000462,ORDERS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-16 00:01:33.911522,True
0600000758,CREMAS,INBOUND,LEGACY_MAINFRAME,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-16 02:19:33.911522,True
0600000298,WMMBXY,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-06-16 20:47:33.911522,True
0600000013,DESADV,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-17 04:17:33.911522,True
0600000207,DESADV,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-17 09:23:33.911522,True
0600000747,ORDERS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-17 11:49:33.911522,True
0600000764,INVOIC,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-17 15:20:33.911522,True
0600000702,INVOIC,OUTBOUND,EDI_GATEWAY,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-18 03:19:33.911522,False
0600000713,ORDRSP,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-18 11:38:33.911522,True
0600000025,WMMBXY,OUTBOUND,ARIBA_NETWORK,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-06-18 18:08:33.911522,True
0600000233,CREMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-18 23:30:33.911522,True
0600000754,ORDERS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-19 10:28:33.911522,True
0600000258,MATMAS,OUTBOUND,BTP_INTEGRATION_SUITE,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-19 13:29:33.911522,True
0600000386,MATMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-19 20:48:33.911522,True
0600000798,MATMAS,OUTBOUND,EDI_GATEWAY,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-19 22:39:33.911522,True
0600000329,INVOIC,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-19 23:46:33.911522,True
0600000311,ORDERS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-20 20:51:33.911522,True
0600000225,INVOIC,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-21 20:10:33.911522,True
0600000613,INVOIC,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-21 20:16:33.911522,True
0600000276,ORDRSP,OUTBOUND,EDI_GATEWAY,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-22 03:36:33.911522,True
0600000759,CREMAS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-22 05:41:33.911522,True
0600000284,DEBMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-06-22 08:37:33.911522,True
0600000592,WMMBXY,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-06-23 00:51:33.911522,True
0600000680,CREMAS,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-23 09:25:33.911522,False
0600000695,CREMAS,INBOUND,3PL_PROVIDER,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-23 10:13:33.911522,True
0600000345,ORDERS,INBOUND,ARIBA_NETWORK,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-06-23 15:55:33.911522,False
0600000559,DEBMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-06-23 21:57:33.911522,True
0600000266,INVOIC,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-24 00:08:33.911522,True
0600000542,DEBMAS,INBOUND,ARIBA_NETWORK,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-06-24 01:12:33.911522,True
0600000061,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-24 05:18:33.911522,True
0600000771,ORDRSP,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-24 05:52:33.911522,True
0600000590,MATMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-25 00:02:33.911522,True
0600000728,WMMBXY,OUTBOUND,B2B_VAN_SPS,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-25 04:29:33.911522,True
0600000494,MATMAS,OUTBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-25 16:49:33.911522,False
0600000654,CREMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-25 20:03:33.911522,True
0600000480,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-26 11:06:33.911522,True
0600000075,ORDERS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-06-27 02:57:33.911522,True
0600000577,MATMAS,INBOUND,ARIBA_NETWORK,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-06-27 09:13:33.911522,False
0600000449,ORDRSP,OUTBOUND,3PL_PROVIDER,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-06-27 21:03:33.911522,True
0600000558,ORDRSP,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-27 21:48:33.911522,True
0600000485,INVOIC,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-27 22:09:33.911522,True
0600000119,DESADV,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-27 23:57:33.911522,True
0600000658,ORDERS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-28 05:43:33.911522,True
0600000059,ORDERS,OUTBOUND,3PL_PROVIDER,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-06-28 08:36:33.911522,False
0600000497,ORDERS,OUTBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-28 14:49:33.911522,True
0600000578,DESADV,INBOUND,B2B_VAN_SPS,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-06-28 20:10:33.911522,True
0600000095,DESADV,OUTBOUND,EDI_GATEWAY,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-06-28 21:35:33.911522,False
0600000665,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-06-29 02:19:33.911522,True
0600000579,DEBMAS,OUTBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-06-29 07:08:33.911522,True
0600000774,CREMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-29 11:37:33.911522,True
0600000096,DEBMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-29 18:33:33.911522,True
0600000002,ORDERS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-29 19:17:33.911522,True
0600000426,CREMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-30 05:27:33.911522,True
0600000022,MATMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-06-30 07:47:33.911522,True
0600000211,WMMBXY,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-06-30 11:28:33.911522,True
0600000528,INVOIC,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-06-30 11:46:33.911522,True
0600000322,ORDRSP,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-06-30 18:33:33.911522,True
0600000241,CREMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-06-30 22:10:33.911522,True
0600000007,DESADV,OUTBOUND,CRM_SFDC,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-07-01 08:28:33.911522,True
0600000362,ORDERS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-01 15:42:33.911522,True
0600000436,MATMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-01 16:56:33.911522,True
0600000346,WMMBXY,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-02 00:43:33.911522,True
0600000057,CREMAS,INBOUND,B2B_VAN_SPS,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-02 09:30:33.911522,False
0600000530,DEBMAS,INBOUND,WMS_MANHATTAN,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-07-02 13:08:33.911522,True
0600000039,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-02 13:27:33.911522,True
0600000672,ORDERS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-02 14:00:33.911522,True
0600000251,ORDERS,OUTBOUND,EDI_GATEWAY,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-02 18:47:33.911522,True
0600000281,MATMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-03 04:31:33.911522,True
0600000495,MATMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-03 05:10:33.911522,True
0600000205,MATMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-03 07:55:33.911522,True
0600000035,DESADV,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-03 11:35:33.911522,True
0600000067,ORDERS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-03 14:28:33.911522,True
0600000612,WMMBXY,OUTBOUND,CRM_SFDC,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-07-03 20:57:33.911522,True
0600000768,ORDRSP,INBOUND,ARIBA_NETWORK,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-03 22:21:33.911522,True
0600000186,MATMAS,OUTBOUND,ARIBA_NETWORK,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-07-04 02:28:33.911522,False
0600000240,INVOIC,INBOUND,CRM_SFDC,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-04 07:58:33.911522,False
0600000042,INVOIC,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-04 19:06:33.911522,True
0600000342,WMMBXY,OUTBOUND,CRM_SFDC,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-04 23:00:33.911522,False
0600000782,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-05 11:16:33.911522,True
0600000496,CREMAS,INBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-06 01:00:33.911522,True
0600000001,ORDRSP,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-06 12:24:33.911522,True
0600000656,MATMAS,INBOUND,WMS_MANHATTAN,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-06 15:54:33.911522,True
0600000249,DESADV,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-06 20:58:33.911522,True
0600000080,CREMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-06 23:31:33.911522,True
0600000078,WMMBXY,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-07 05:30:33.911522,True
0600000369,MATMAS,INBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-07-07 06:52:33.911522,True
0600000707,DEBMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-07 15:47:33.911522,True
0600000781,MATMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-07 17:47:33.911522,True
0600000135,INVOIC,OUTBOUND,EDI_GATEWAY,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-08 04:30:33.911522,True
0600000104,CREMAS,INBOUND,B2B_VAN_SPS,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-07-08 07:26:33.911522,False
0600000733,CREMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-08 16:57:33.911522,True
0600000182,MATMAS,INBOUND,EDI_GATEWAY,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-08 17:11:33.911522,True
0600000016,WMMBXY,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-08 21:13:33.911522,True
0600000148,MATMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-08 21:55:33.911522,True
0600000349,MATMAS,OUTBOUND,LEGACY_MAINFRAME,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-07-09 09:53:33.911522,False
0600000115,CREMAS,OUTBOUND,EDI_GATEWAY,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-09 10:36:33.911522,False
0600000544,CREMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-09 14:31:33.911522,True
0600000600,ORDERS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-09 15:36:33.911522,True
0600000699,ORDRSP,INBOUND,ARIBA_NETWORK,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-09 18:38:33.911522,True
0600000536,ORDRSP,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-09 18:50:33.911522,True
